return_id,order_item_id,return_date,return_reason
2324,82060,2021-02-02,Changed Mind
2325,6768,2021-04-06,Wrong Item
2326,7078,2022-08-15,Not as Described
2327,108753,2021-03-12,Damaged
2328,111364,2020-12-15,Not as Described
2329,25846,2021-03-12,Not as Described
2330,105739,2022-03-08,Arrived Late
2331,108203,2021-09-27,Not as Described
2332,9501,2020-07-24,Not as Described
2333,37996,2021-04-18,Damaged
2334,39220,2023-02-05,Wrong Item
2335,42166,2022-11-21,Wrong Item
2336,53329,2024-09-10,Arrived Late
2337,5866,2020-08-03,Wrong Item
2338,47473,2024-03-17,Changed Mind
2339,74611,2024-06-12,Arrived Late
2340,7925,2022-06-14,Wrong Item
2341,34626,2021-08-01,Arrived Late
2342,61095,2022-08-27,Changed Mind
2343,96502,2021-06-13,Damaged
2344,73096,2020-01-07,Damaged
2345,109770,2020-10-17,Damaged
2346,32170,2023-07-16,Changed Mind
2347,25899,2023-03-08,Not as Described
2348,21503,2023-08-11,Arrived Late
2349,40891,2023-06-09,Arrived Late
2350,44798,2022-01-22,Damaged
2351,61228,2022-02-07,Arrived Late
2352,22396,2022-05-31,Not as Described
2353,74476,2021-06-26,Wrong Item
2354,108127,2023-12-09,Not as Described
2355,108337,2021-06-05,Changed Mind
2356,41480,2022-06-08,Not as Described
2357,118398,2020-09-29,Not as Described
2358,20232,2022-06-25,Arrived Late
2359,37751,2021-08-13,Arrived Late
2360,98917,2023-08-18,Damaged
2361,22676,2024-06-19,Damaged
2362,76333,2022-07-01,Wrong Item
2363,108682,2024-02-15,Damaged
2364,58021,2021-02-17,Arrived Late
2365,25397,2023-06-28,Damaged
2366,28046,2021-09-07,Changed Mind
2367,64213,2020-12-07,Arrived Late
2368,101659,2022-02-12,Changed Mind
2369,2297,2022-01-28,Damaged
2370,100068,2021-09-03,Not as Described
2371,80111,2022-06-12,Arrived Late
2372,108071,2024-05-11,Damaged
2373,94108,2023-11-16,Changed Mind
2374,47528,2024-12-05,Damaged
2375,73455,2021-09-26,Changed Mind
2376,88022,2022-10-07,Arrived Late
2377,54061,2020-09-05,Damaged
2378,13073,2024-07-02,Wrong Item
2379,110674,2020-03-11,Changed Mind
2380,87869,2020-08-19,Arrived Late
2381,2658,2023-02-23,Arrived Late
2382,80189,2020-10-09,Changed Mind
2383,64867,2022-05-19,Wrong Item
2384,86204,2023-03-03,Wrong Item
2385,110258,2021-05-16,Arrived Late
2386,12073,2021-05-10,Wrong Item
2387,99922,2021-09-24,Not as Described
2388,103028,2023-04-04,Not as Described
2389,109353,2020-10-13,Changed Mind
2390,6007,2020-11-24,Changed Mind
2391,40041,2022-10-19,Not as Described
2392,36617,2024-08-18,Not as Described
2393,89563,2024-06-01,Changed Mind
2394,4879,2021-06-13,Damaged
2395,35364,2023-08-03,Not as Described
2396,103195,2022-09-22,Changed Mind
2397,52002,2023-06-23,Arrived Late
2398,35214,2022-02-10,Damaged
2399,53810,2024-07-23,Wrong Item
2400,13659,2022-03-12,Not as Described
2401,113660,2020-02-17,Arrived Late
2402,78099,2022-12-13,Damaged
2403,74522,2021-05-27,Changed Mind
2404,63361,2024-12-02,Not as Described
2405,48758,2023-02-07,Damaged
2406,101922,2022-06-24,Not as Described
2407,31744,2024-01-24,Changed Mind
2408,41852,2024-05-15,Not as Described
2409,45546,2023-04-05,Changed Mind
2410,23025,2020-10-02,Arrived Late
2411,98498,2022-08-29,Wrong Item
2412,8853,2022-02-01,Changed Mind
2413,63521,2021-11-01,Changed Mind
2414,9060,2023-04-17,Changed Mind
2415,85227,2024-09-01,Not as Described
2416,78965,2024-01-28,Arrived Late
2417,5217,2023-03-19,Not as Described
2418,35336,2020-12-06,Not as Described
2419,116774,2024-07-04,Changed Mind
2420,84864,2022-08-21,Wrong Item
2421,97297,2023-12-30,Damaged
2422,82962,2020-04-30,Wrong Item
2423,92584,2024-08-26,Not as Described
2424,105412,2021-07-23,Not as Described
2425,22472,2022-09-06,Changed Mind
2426,82182,2024-07-28,Arrived Late
2427,12039,2024-07-11,Damaged
2428,43319,2021-11-14,Not as Described
2429,53508,2024-02-29,Not as Described
2430,75411,2022-03-16,Arrived Late
2431,40355,2022-07-11,Wrong Item
2432,83021,2022-01-21,Damaged
2433,52400,2020-07-04,Arrived Late
2434,10260,2021-10-01,Arrived Late
2435,38970,2022-07-29,Damaged
2436,91197,2022-09-02,Wrong Item
2437,34480,2021-11-15,Damaged
2438,61616,2024-07-17,Wrong Item
2439,21407,2023-01-27,Not as Described
2440,11907,2023-05-25,Wrong Item
2441,60293,2020-10-01,Changed Mind
2442,105133,2022-11-11,Not as Described
2443,89417,2021-12-24,Not as Described
2444,31540,2022-10-11,Arrived Late
2445,79251,2021-01-23,Changed Mind
2446,63420,2024-06-04,Damaged
2447,80714,2021-12-02,Damaged
2448,44183,2024-01-14,Arrived Late
2449,58572,2020-12-31,Arrived Late
2450,98044,2023-05-15,Arrived Late
2451,16134,2020-08-30,Wrong Item
2452,63125,2021-04-22,Not as Described
2453,17576,2020-05-30,Changed Mind
2454,90548,2022-10-25,Damaged
2455,91339,2021-10-15,Damaged
2456,112795,2023-05-15,Changed Mind
2457,29314,2023-06-20,Not as Described
2458,13958,2024-06-16,Damaged
2459,89437,2021-08-21,Changed Mind
2460,75257,2021-01-15,Wrong Item
2461,5138,2023-04-27,Arrived Late
2462,47423,2023-02-24,Changed Mind
2463,86397,2023-03-28,Damaged
2464,43670,2020-06-17,Changed Mind
2465,103758,2020-04-05,Damaged
2466,113607,2021-05-08,Not as Described
2467,38274,2023-11-30,Arrived Late
2468,6580,2025-01-02,Damaged
2469,95472,2020-08-29,Changed Mind
2470,24455,2020-07-10,Damaged
2471,86246,2021-09-04,Changed Mind
2472,110486,2021-09-25,Arrived Late
2473,49541,2022-07-07,Changed Mind
2474,113444,2020-09-18,Changed Mind
2475,4084,2021-07-29,Arrived Late
2476,28720,2022-06-08,Not as Described
2477,343,2023-06-14,Wrong Item
2478,78892,2020-03-12,Changed Mind
2479,22401,2021-12-29,Wrong Item
2480,118113,2020-05-02,Wrong Item
2481,31879,2024-10-27,Not as Described
2482,36558,2024-05-02,Not as Described
2483,61276,2024-11-12,Not as Described
2484,27148,2024-04-18,Not as Described
2485,101352,2021-09-01,Arrived Late
2486,8746,2020-05-21,Damaged
2487,62912,2021-05-11,Not as Described
2488,90018,2023-08-09,Arrived Late
2489,89474,2023-03-20,Wrong Item
2490,77747,2020-09-04,Not as Described
2491,41009,2021-11-07,Changed Mind
2492,26893,2020-12-29,Damaged
2493,30606,2022-12-04,Not as Described
2494,93918,2023-08-17,Damaged
2495,3866,2024-12-24,Arrived Late
2496,89992,2023-05-13,Wrong Item
2497,54042,2020-08-06,Damaged
2498,80735,2021-07-01,Not as Described
2499,93798,2025-01-05,Changed Mind
2500,56929,2022-06-21,Arrived Late
2501,81881,2021-03-02,Wrong Item
2502,112850,2022-09-17,Wrong Item
2503,95575,2020-08-15,Changed Mind
2504,39632,2023-08-10,Not as Described
2505,6267,2020-03-20,Not as Described
2506,52802,2020-06-28,Wrong Item
2507,67770,2023-01-04,Changed Mind
2508,84850,2022-04-04,Damaged
2509,51602,2022-07-15,Changed Mind
2510,65711,2024-06-01,Arrived Late
2511,3510,2020-10-25,Wrong Item
2512,59698,2021-11-05,Wrong Item
2513,51022,2022-11-17,Wrong Item
2514,71977,2024-07-19,Wrong Item
2515,884,2022-11-18,Not as Described
2516,94424,2022-10-11,Not as Described
2517,89818,2022-03-31,Arrived Late
2518,96472,2024-06-18,Arrived Late
2519,44202,2022-02-24,Damaged
2520,108927,2022-08-02,Arrived Late
2521,22129,2021-05-05,Damaged
2522,55478,2021-06-13,Damaged
2523,26690,2022-06-24,Wrong Item
2524,116767,2023-05-29,Changed Mind
2525,8536,2021-11-26,Arrived Late
2526,89477,2021-12-29,Damaged
2527,93304,2021-04-27,Damaged
2528,77478,2021-05-31,Wrong Item
2529,7163,2020-09-02,Wrong Item
2530,2506,2024-08-05,Not as Described
2531,90040,2025-01-07,Changed Mind
2532,81095,2024-11-15,Damaged
2533,86651,2022-03-23,Damaged
2534,69293,2022-02-17,Not as Described
2535,83143,2024-07-22,Wrong Item
2536,62301,2022-02-05,Changed Mind
2537,50719,2022-02-16,Not as Described
2538,53401,2020-09-06,Damaged
2539,57192,2023-10-23,Changed Mind
2540,39643,2023-02-20,Wrong Item
2541,39048,2022-11-23,Not as Described
2542,100749,2020-08-21,Arrived Late
2543,109130,2022-03-08,Changed Mind
2544,50323,2021-09-29,Changed Mind
2545,21570,2024-02-23,Wrong Item
2546,65206,2023-07-17,Changed Mind
2547,32423,2021-03-28,Arrived Late
2548,85689,2022-07-22,Not as Described
2549,83223,2024-09-17,Wrong Item
2550,67287,2022-07-28,Wrong Item
2551,32508,2022-10-05,Arrived Late
2552,117732,2020-03-15,Damaged
2553,62987,2020-12-24,Damaged
2554,26980,2020-01-21,Not as Described
2555,40247,2022-11-24,Changed Mind
2556,48613,2024-09-10,Changed Mind
2557,100451,2020-08-09,Changed Mind
2558,34426,2022-10-26,Not as Described
2559,7829,2024-08-19,Wrong Item
2560,8342,2020-06-12,Changed Mind
2561,105125,2023-03-16,Wrong Item
2562,41651,2023-11-08,Changed Mind
2563,39139,2022-08-05,Arrived Late
2564,53471,2021-03-21,Arrived Late
2565,112511,2024-07-05,Arrived Late
2566,91267,2024-06-30,Wrong Item
2567,26550,2024-08-24,Arrived Late
2568,111421,2023-04-07,Wrong Item
2569,87917,2023-08-03,Wrong Item
2570,31986,2020-12-26,Not as Described
2571,84309,2024-08-27,Damaged
2572,56971,2022-09-08,Wrong Item
2573,115682,2024-08-07,Not as Described
2574,2392,2021-11-27,Changed Mind
2575,4852,2020-08-23,Damaged
2576,30148,2024-12-19,Wrong Item
2577,27859,2024-02-11,Damaged
2578,10181,2023-10-13,Damaged
2579,5099,2021-07-24,Arrived Late
2580,69689,2024-10-31,Not as Described
2581,9831,2024-01-22,Not as Described
2582,37142,2021-06-24,Arrived Late
2583,48225,2022-10-18,Arrived Late
2584,41945,2020-07-06,Wrong Item
2585,111742,2020-01-10,Wrong Item
2586,41891,2020-03-05,Wrong Item
2587,12384,2021-01-05,Arrived Late
2588,109862,2023-07-11,Changed Mind
2589,38775,2023-06-22,Not as Described
2590,107362,2021-02-18,Arrived Late
2591,86823,2021-05-26,Not as Described
2592,105260,2022-10-24,Arrived Late
2593,89743,2020-03-02,Changed Mind
2594,85413,2021-07-11,Changed Mind
2595,43863,2023-11-22,Damaged
2596,37939,2024-04-09,Arrived Late
2597,40156,2024-06-13,Damaged
2598,111914,2020-02-25,Not as Described
2599,119142,2021-02-27,Damaged
2600,71952,2023-05-19,Damaged
2601,60436,2024-05-06,Changed Mind
2602,104597,2024-11-21,Wrong Item
2603,88563,2021-10-15,Damaged
2604,59178,2022-01-23,Not as Described
2605,103542,2023-12-27,Damaged
2606,88723,2023-04-09,Changed Mind
2607,1984,2021-05-18,Changed Mind
2608,51950,2025-01-01,Changed Mind
2609,103524,2024-01-05,Changed Mind
2610,35802,2024-08-19,Wrong Item
2611,118762,2020-01-14,Wrong Item
2612,4897,2023-02-27,Changed Mind
2613,101000,2024-10-26,Damaged
2614,89223,2022-11-19,Not as Described
2615,48588,2022-06-25,Changed Mind
2616,118567,2024-08-12,Not as Described
2617,75162,2024-11-06,Wrong Item
2618,49524,2021-10-27,Arrived Late
2619,13665,2023-05-25,Changed Mind
2620,113548,2021-07-09,Arrived Late
2621,92880,2020-07-28,Damaged
2622,275,2023-08-26,Changed Mind
2623,32012,2021-10-16,Arrived Late
2624,100273,2022-06-12,Not as Described
2625,78033,2024-07-13,Arrived Late
2626,45131,2024-02-16,Damaged
2627,41374,2023-08-23,Not as Described
2628,35550,2021-06-20,Damaged
2629,89618,2023-10-25,Wrong Item
2630,39147,2021-08-10,Changed Mind
2631,115398,2022-12-24,Arrived Late
2632,38784,2024-06-11,Changed Mind
2633,28298,2020-12-05,Arrived Late
2634,17878,2022-08-06,Changed Mind
2635,79902,2022-06-29,Wrong Item
2636,9527,2020-09-01,Changed Mind
2637,47485,2023-12-02,Wrong Item
2638,118786,2020-08-01,Wrong Item
2639,74185,2023-02-11,Arrived Late
2640,31463,2020-02-10,Changed Mind
2641,100396,2021-08-03,Not as Described
2642,21241,2023-12-30,Not as Described
2643,77158,2024-10-10,Arrived Late
2644,39891,2023-06-27,Wrong Item
2645,72347,2020-09-12,Wrong Item
2646,81515,2022-03-17,Damaged
2647,20252,2024-10-04,Damaged
2648,99741,2023-06-09,Changed Mind
2649,72752,2020-02-01,Changed Mind
2650,37396,2021-10-27,Wrong Item
2651,105890,2020-05-05,Wrong Item
2652,49707,2024-05-02,Wrong Item
2653,102353,2020-05-23,Damaged
2654,37914,2024-09-24,Damaged
2655,61538,2021-01-31,Damaged
2656,69156,2022-04-14,Damaged
2657,30196,2023-10-15,Not as Described
2658,113451,2024-06-23,Arrived Late
2659,19528,2023-06-03,Changed Mind
2660,25293,2021-04-02,Wrong Item
2661,36568,2021-12-05,Not as Described
2662,101170,2020-07-17,Not as Described
2663,93860,2024-05-15,Changed Mind
2664,32550,2023-06-02,Arrived Late
2665,113757,2022-09-09,Arrived Late
2666,11082,2020-07-05,Changed Mind
2667,39344,2020-12-05,Arrived Late
2668,17561,2021-12-10,Changed Mind
2669,65906,2025-01-15,Not as Described
2670,89457,2021-03-25,Arrived Late
2671,27675,2020-10-09,Wrong Item
2672,4640,2021-12-10,Arrived Late
2673,42685,2020-08-14,Damaged
2674,57538,2020-12-14,Damaged
2675,69789,2022-12-13,Arrived Late
2676,47466,2023-11-08,Changed Mind
2677,41488,2021-05-12,Damaged
2678,6805,2020-07-08,Not as Described
2679,100838,2020-02-26,Not as Described
2680,32097,2023-09-24,Damaged
2681,117591,2023-04-06,Not as Described
2682,102378,2021-10-03,Changed Mind
2683,20038,2022-11-12,Wrong Item
2684,35481,2020-10-02,Not as Described
2685,19517,2022-01-01,Not as Described
2686,28760,2020-10-13,Not as Described
2687,20284,2023-03-24,Not as Described
2688,31130,2024-01-02,Damaged
2689,27930,2023-12-24,Wrong Item
2690,31592,2023-06-04,Wrong Item
2691,41592,2023-07-17,Damaged
2692,114638,2022-11-02,Damaged
2693,7933,2021-07-14,Arrived Late
2694,81278,2023-03-01,Damaged
2695,107520,2021-10-16,Changed Mind
2696,6449,2021-03-06,Arrived Late
2697,69948,2023-04-30,Wrong Item
2698,64710,2021-07-23,Wrong Item
2699,28238,2024-09-01,Damaged
2700,84229,2020-06-13,Wrong Item
2701,51615,2023-11-17,Changed Mind
2702,86257,2020-04-06,Not as Described
2703,32341,2020-11-20,Changed Mind
2704,42541,2023-11-30,Wrong Item
2705,27199,2023-03-03,Wrong Item
2706,43175,2020-04-15,Wrong Item
2707,110372,2024-03-15,Wrong Item
2708,38333,2023-01-09,Arrived Late
2709,90652,2020-04-25,Changed Mind
2710,100574,2020-12-18,Wrong Item
2711,119659,2024-04-29,Damaged
2712,55140,2024-09-12,Not as Described
2713,9342,2024-04-11,Not as Described
2714,50594,2023-11-12,Wrong Item
2715,85935,2020-07-08,Wrong Item
2716,9411,2023-06-15,Arrived Late
2717,76581,2020-01-08,Not as Described
2718,71249,2024-01-14,Damaged
2719,3031,2022-01-21,Damaged
2720,76054,2024-08-23,Damaged
2721,97384,2022-08-29,Arrived Late
2722,32193,2021-03-25,Not as Described
2723,15737,2020-12-02,Wrong Item
2724,74706,2021-10-25,Not as Described
2725,102972,2022-04-28,Damaged
2726,108095,2021-08-13,Arrived Late
2727,17584,2020-09-30,Not as Described
2728,52532,2024-12-06,Changed Mind
2729,98686,2023-12-25,Arrived Late
2730,1693,2023-01-02,Wrong Item
2731,90522,2021-12-10,Arrived Late
2732,14274,2020-08-17,Arrived Late
2733,31562,2020-07-01,Not as Described
2734,86033,2022-05-28,Wrong Item
2735,51938,2021-12-09,Wrong Item
2736,119617,2022-06-13,Changed Mind
2737,73989,2022-04-13,Arrived Late
2738,58843,2022-12-31,Wrong Item
2739,72582,2024-10-07,Arrived Late
2740,26986,2021-09-02,Not as Described
2741,53149,2020-04-12,Arrived Late
2742,12065,2024-02-10,Not as Described
2743,53860,2020-05-23,Wrong Item
2744,16230,2023-08-06,Not as Described
2745,54641,2020-09-26,Changed Mind
2746,37030,2020-05-08,Arrived Late
2747,59295,2020-08-21,Changed Mind
2748,2808,2020-05-27,Wrong Item
2749,17171,2023-04-30,Wrong Item
2750,17220,2024-12-29,Damaged
2751,95897,2021-10-04,Not as Described
2752,72714,2023-02-01,Arrived Late
2753,47886,2022-08-23,Changed Mind
2754,35033,2024-08-05,Not as Described
2755,36796,2024-03-08,Not as Described
2756,1793,2021-11-13,Damaged
2757,27521,2023-01-13,Damaged
2758,36916,2022-11-17,Not as Described
2759,25893,2021-03-20,Not as Described
2760,77123,2020-05-01,Changed Mind
2761,23477,2020-09-16,Arrived Late
2762,35290,2021-02-11,Arrived Late
2763,64788,2021-06-21,Changed Mind
2764,46956,2020-07-22,Wrong Item
2765,8519,2024-05-17,Wrong Item
2766,8493,2020-01-16,Damaged
2767,115185,2024-09-12,Changed Mind
2768,28809,2024-01-25,Arrived Late
2769,90124,2024-05-17,Not as Described
2770,118668,2020-02-07,Damaged
2771,90251,2020-04-13,Wrong Item
2772,9419,2021-10-09,Not as Described
2773,80996,2024-08-11,Arrived Late
2774,63271,2022-11-18,Changed Mind
2775,107418,2023-01-28,Damaged
2776,6520,2022-12-03,Not as Described
2777,106522,2023-07-30,Wrong Item
2778,30516,2020-12-17,Wrong Item
2779,83586,2023-03-07,Wrong Item
2780,25984,2022-01-21,Changed Mind
2781,9519,2021-05-22,Not as Described
2782,41810,2023-01-27,Not as Described
2783,60235,2023-11-05,Damaged
2784,115619,2023-10-17,Wrong Item
2785,14935,2022-10-11,Damaged
2786,116648,2023-03-14,Changed Mind
2787,30552,2024-10-19,Arrived Late
2788,113409,2024-06-15,Arrived Late
2789,84394,2020-09-12,Not as Described
2790,110352,2020-02-25,Changed Mind
2791,81904,2024-06-23,Damaged
2792,96184,2022-04-04,Changed Mind
2793,69017,2022-12-30,Not as Described
2794,4557,2022-05-15,Damaged
2795,17542,2021-04-01,Not as Described
2796,98714,2024-07-02,Not as Described
2797,13204,2021-12-05,Changed Mind
2798,48863,2024-11-04,Not as Described
2799,107162,2021-03-22,Damaged
2800,64607,2021-05-04,Damaged
2801,34545,2022-04-26,Not as Described
2802,31539,2022-10-28,Wrong Item
2803,38607,2024-05-16,Wrong Item
2804,13722,2022-10-25,Wrong Item
2805,79965,2023-03-31,Wrong Item
2806,8701,2024-01-28,Arrived Late
2807,47962,2022-12-05,Not as Described
2808,18821,2021-11-27,Damaged
2809,81965,2021-03-30,Changed Mind
2810,63642,2021-07-25,Arrived Late
2811,115803,2024-03-07,Damaged
2812,90589,2024-04-13,Changed Mind
2813,59143,2022-12-05,Arrived Late
2814,109575,2022-04-03,Not as Described
2815,113532,2022-05-29,Wrong Item
2816,6668,2020-02-11,Damaged
2817,109250,2023-04-16,Changed Mind
2818,84428,2022-02-25,Damaged
2819,30555,2022-06-11,Wrong Item
2820,19485,2024-12-04,Arrived Late
2821,37638,2024-02-19,Damaged
2822,13974,2020-09-06,Wrong Item
2823,46732,2020-07-05,Not as Described
2824,7337,2023-03-25,Damaged
2825,36227,2020-04-27,Wrong Item
2826,18405,2024-04-07,Arrived Late
2827,34000,2023-11-20,Damaged
2828,32135,2022-12-26,Arrived Late
2829,52679,2020-06-28,Damaged
2830,58458,2021-09-04,Changed Mind
2831,20921,2023-04-27,Arrived Late
2832,84297,2021-10-22,Not as Described
2833,81153,2021-03-27,Not as Described
2834,22482,2023-06-29,Damaged
2835,65816,2024-06-27,Not as Described
2836,92357,2022-08-04,Wrong Item
2837,8474,2020-08-13,Damaged
2838,40111,2024-01-07,Changed Mind
2839,71927,2021-11-08,Wrong Item
2840,72332,2024-10-24,Wrong Item
2841,10780,2022-02-13,Damaged
2842,37033,2021-12-07,Arrived Late
2843,32808,2020-07-29,Wrong Item
2844,45037,2022-12-20,Wrong Item
2845,99077,2021-08-20,Changed Mind
2846,18798,2023-04-12,Wrong Item
2847,61488,2020-10-20,Changed Mind
2848,67707,2021-03-03,Changed Mind
2849,117952,2023-09-10,Arrived Late
2850,33559,2020-02-29,Not as Described
2851,51556,2022-11-01,Changed Mind
2852,69563,2023-04-16,Arrived Late
2853,39999,2024-09-15,Damaged
2854,80556,2023-01-15,Changed Mind
2855,117403,2024-09-02,Changed Mind
2856,43986,2024-07-20,Damaged
2857,77554,2021-05-02,Not as Described
2858,17497,2021-02-15,Not as Described
2859,31066,2021-07-08,Changed Mind
2860,24572,2024-04-03,Not as Described
2861,104646,2022-03-12,Not as Described
2862,87384,2024-03-19,Damaged
2863,115568,2022-11-17,Wrong Item
2864,14043,2024-02-03,Wrong Item
2865,24238,2024-07-19,Arrived Late
2866,40467,2020-09-20,Wrong Item
2867,14608,2024-07-21,Changed Mind
2868,12585,2022-06-23,Wrong Item
2869,3904,2022-04-30,Wrong Item
2870,22083,2020-11-03,Damaged
2871,47840,2020-02-16,Wrong Item
2872,9987,2022-08-28,Changed Mind
2873,61181,2024-07-16,Damaged
2874,21900,2024-10-06,Arrived Late
2875,55650,2022-11-12,Wrong Item
2876,49702,2024-10-18,Not as Described
2877,46865,2023-02-09,Arrived Late
2878,88251,2020-03-22,Wrong Item
2879,8673,2022-09-26,Damaged
2880,113616,2024-11-26,Changed Mind
2881,108188,2020-12-03,Arrived Late
2882,61410,2024-03-06,Changed Mind
2883,46701,2022-07-07,Not as Described
2884,76623,2024-09-14,Not as Described
2885,28312,2023-07-06,Changed Mind
2886,39506,2023-08-16,Wrong Item
2887,63360,2020-09-18,Arrived Late
2888,35634,2023-04-03,Damaged
2889,67548,2020-02-06,Changed Mind
2890,62764,2021-02-02,Changed Mind
2891,17811,2021-08-29,Changed Mind
2892,91049,2020-06-04,Not as Described
2893,21500,2022-08-03,Damaged
2894,113518,2022-09-30,Changed Mind
2895,30346,2022-05-22,Not as Described
2896,98662,2024-07-19,Damaged
2897,89909,2021-03-07,Damaged
2898,75300,2020-10-22,Wrong Item
2899,98199,2023-10-26,Damaged
2900,38309,2020-08-09,Changed Mind
2901,84196,2023-04-17,Damaged
2902,17338,2020-05-15,Wrong Item
2903,104691,2023-10-05,Damaged
2904,69294,2023-12-20,Damaged
2905,69096,2020-03-20,Wrong Item
2906,83216,2024-06-27,Changed Mind
