order_id,customer_id,order_date,order_status,payment_method,shipping_cost
11902,1444,2020-09-13 04:32:07,Completed,Debit Card,22.46
11903,1780,2022-09-08 23:44:15,Completed,Google Pay,2.79
11904,3559,2024-01-25 21:21:36,Completed,Credit Card,0.84
11905,3185,2021-06-16 09:38:59,Completed,Debit Card,17.73
11906,837,2021-09-12 16:30:09,Completed,Debit Card,7.92
11907,1070,2024-04-25 16:48:58,Completed,PayPal,7.27
11908,3992,2021-07-23 10:55:18,Returned,Google Pay,4.59
11909,4097,2022-02-28 14:09:09,Completed,Credit Card,18.1
11910,814,2021-06-05 06:27:37,Completed,PayPal,22.14
11911,1087,2020-06-30 08:23:45,Completed,Credit Card,6.63
11912,1526,2020-05-24 16:21:15,Completed,Google Pay,24.51
11913,4431,2021-05-01 16:23:35,Completed,Google Pay,19.05
11914,965,2021-04-21 20:26:03,Completed,PayPal,12.04
11915,3255,2023-07-25 12:03:22,Completed,Apple Pay,22.79
11916,3822,2024-05-13 01:25:53,Completed,Debit Card,0.65
11917,799,2024-03-02 23:31:38,Completed,Debit Card,14.92
11918,2184,2020-06-04 23:25:02,Completed,Google Pay,15.24
11919,3896,2022-12-24 09:23:07,Completed,Credit Card,5.33
11920,3407,2024-07-20 07:17:32,Completed,PayPal,13.26
11921,2483,2020-11-11 23:58:37,Returned,Google Pay,18.41
11922,4053,2024-10-16 07:16:09,Completed,Google Pay,21.45
11923,817,2024-09-25 08:05:21,Cancelled,PayPal,20.33
11924,560,2021-04-21 11:38:44,Completed,Credit Card,12.72
11925,2227,2023-08-18 05:32:45,Completed,PayPal,6.24
11926,4202,2022-11-09 20:18:07,Completed,Credit Card,22.67
11927,2150,2020-05-01 19:32:22,Cancelled,PayPal,23.4
11928,4421,2022-06-20 02:12:29,Cancelled,PayPal,15.85
11929,4768,2021-10-27 04:51:37,Completed,PayPal,1.36
11930,813,2020-05-26 01:14:46,Completed,Apple Pay,9.09
11931,1431,2024-09-01 01:22:46,Completed,Apple Pay,17.7
11932,4984,2024-01-12 04:22:44,Completed,Debit Card,3.48
11933,2783,2024-01-08 07:21:00,Returned,PayPal,1.18
11934,1432,2022-11-10 22:19:25,Completed,Google Pay,6.21
11935,964,2021-05-01 05:58:05,Completed,Debit Card,23.97
11936,1383,2023-03-04 07:22:25,Completed,PayPal,22.01
11937,4671,2023-02-10 06:37:32,Completed,PayPal,15.63
11938,2026,2020-02-11 12:09:03,Completed,Apple Pay,14.41
11939,4472,2021-02-15 16:49:09,Completed,PayPal,6.28
11940,3506,2023-12-29 10:02:51,Completed,Apple Pay,3.71
11941,3074,2023-10-04 09:49:33,Completed,Apple Pay,13.0
11942,4617,2020-02-03 23:23:25,Completed,Apple Pay,7.98
11943,660,2023-06-18 20:31:12,Completed,Debit Card,13.59
11944,3283,2023-08-17 04:43:20,Completed,Debit Card,10.11
11945,3956,2022-07-17 18:11:44,Completed,Credit Card,15.22
11946,4738,2020-04-29 11:12:00,Completed,Apple Pay,5.22
11947,1116,2021-06-11 15:17:55,Completed,Google Pay,24.07
11948,913,2024-03-31 23:55:10,Completed,Apple Pay,6.86
11949,124,2021-11-06 18:19:50,Completed,Apple Pay,1.72
11950,2916,2022-08-01 14:01:12,Completed,PayPal,0.63
11951,1494,2020-09-05 01:09:06,Completed,Google Pay,9.05
11952,2727,2020-03-01 01:19:10,Cancelled,PayPal,18.69
11953,2301,2024-10-07 02:47:03,Completed,PayPal,1.77
11954,2223,2024-11-07 21:27:11,Completed,Debit Card,20.2
11955,4406,2021-11-26 16:45:03,Completed,PayPal,17.83
11956,279,2021-02-19 14:16:43,Completed,Debit Card,20.94
11957,1918,2023-01-12 15:23:43,Completed,Credit Card,2.05
11958,3995,2022-07-21 06:23:49,Completed,Google Pay,15.87
11959,1552,2023-07-14 23:40:53,Completed,Google Pay,6.07
11960,4427,2020-05-23 11:59:40,Completed,PayPal,13.47
11961,3209,2020-04-13 08:46:01,Completed,Apple Pay,0.15
11962,2154,2021-12-12 01:01:09,Completed,PayPal,16.76
11963,860,2024-02-21 20:14:49,Completed,PayPal,15.16
11964,659,2023-09-21 08:56:48,Completed,Debit Card,10.55
11965,537,2020-04-13 15:58:55,Completed,Google Pay,16.83
11966,2153,2022-10-11 17:18:15,Completed,Apple Pay,5.02
11967,626,2022-02-18 16:04:15,Completed,Apple Pay,17.05
11968,3253,2020-11-19 01:56:29,Completed,Debit Card,10.55
11969,411,2024-06-27 02:19:45,Completed,Google Pay,17.79
11970,4960,2024-02-20 00:06:30,Completed,PayPal,24.92
11971,4143,2022-09-21 07:06:35,Returned,Debit Card,22.19
11972,4837,2024-01-21 13:50:02,Returned,Google Pay,23.33
11973,667,2023-08-16 02:02:28,Completed,Apple Pay,12.87
11974,354,2023-06-11 05:45:33,Completed,PayPal,1.95
11975,4706,2024-09-02 06:14:29,Completed,Google Pay,13.84
11976,2342,2022-07-29 14:20:13,Completed,Apple Pay,4.85
11977,1481,2020-09-16 09:56:36,Completed,Apple Pay,16.01
11978,4169,2022-09-30 08:11:48,Completed,PayPal,7.95
11979,2337,2024-01-22 00:36:18,Completed,Apple Pay,0.58
11980,325,2024-06-06 10:18:42,Completed,PayPal,18.44
11981,4523,2024-04-25 19:15:22,Completed,Debit Card,7.8
11982,3058,2023-07-10 20:07:48,Completed,PayPal,18.82
11983,1898,2021-06-01 16:59:49,Completed,Apple Pay,17.65
11984,2525,2020-09-12 16:47:11,Completed,Credit Card,18.15
11985,2636,2023-08-15 21:01:31,Completed,PayPal,3.76
11986,3719,2020-06-08 06:42:28,Completed,Credit Card,23.26
11987,2821,2023-04-04 08:41:13,Completed,Debit Card,9.74
11988,4625,2024-07-28 18:44:22,Completed,Credit Card,13.5
11989,3011,2021-01-25 19:11:37,Completed,Apple Pay,24.68
11990,4816,2021-04-09 09:39:03,Completed,Credit Card,1.13
11991,2669,2022-03-02 18:24:14,Completed,Apple Pay,5.95
11992,836,2023-08-05 06:03:55,Completed,PayPal,23.31
11993,3352,2020-05-01 09:19:19,Completed,Apple Pay,24.39
11994,3292,2022-08-18 05:38:59,Completed,Google Pay,19.48
11995,1317,2022-01-11 18:47:22,Completed,Apple Pay,8.37
11996,4414,2021-10-16 07:02:00,Cancelled,Google Pay,13.02
11997,1843,2021-12-05 10:38:40,Completed,Credit Card,6.59
11998,2040,2021-04-25 12:49:12,Completed,PayPal,21.27
11999,4188,2022-10-05 19:02:39,Completed,Google Pay,17.14
12000,4110,2021-06-24 03:46:01,Completed,Credit Card,23.52
12001,3227,2023-08-27 20:01:48,Completed,Apple Pay,8.05
12002,2120,2024-04-02 10:25:42,Completed,Google Pay,11.21
12003,719,2020-04-18 15:09:14,Completed,Google Pay,0.53
12004,1243,2024-07-26 04:39:37,Completed,Credit Card,0.0
12005,161,2021-09-29 14:41:03,Completed,Debit Card,18.69
12006,3271,2023-06-25 19:15:19,Completed,Credit Card,11.66
12007,108,2024-04-27 16:52:02,Completed,Google Pay,20.62
12008,2104,2022-08-16 07:00:15,Completed,Google Pay,22.97
12009,4755,2020-08-03 22:17:35,Completed,Apple Pay,24.32
12010,1177,2024-03-15 08:50:46,Completed,Apple Pay,19.45
12011,2832,2020-01-11 22:15:36,Completed,Debit Card,21.59
12012,4989,2022-07-05 12:44:50,Completed,Debit Card,8.86
12013,697,2021-04-23 20:45:29,Returned,Debit Card,20.32
12014,4702,2020-12-27 17:42:40,Completed,PayPal,23.92
12015,3019,2021-09-21 23:04:35,Completed,Apple Pay,8.19
12016,4797,2021-04-30 12:30:14,Completed,Apple Pay,1.83
12017,4853,2023-12-12 14:07:06,Completed,Apple Pay,18.63
12018,953,2023-03-14 01:50:49,Completed,Debit Card,7.22
12019,4965,2021-08-13 02:42:04,Completed,Debit Card,13.26
12020,897,2020-05-30 12:48:02,Completed,Apple Pay,22.07
12021,365,2020-12-25 01:59:33,Completed,Apple Pay,11.52
12022,2406,2022-08-16 12:01:54,Completed,Apple Pay,0.49
12023,1811,2022-07-08 16:44:17,Completed,Google Pay,22.75
12024,2174,2024-11-19 22:38:46,Completed,Credit Card,12.18
12025,2650,2020-01-30 14:37:35,Completed,Apple Pay,13.69
12026,1657,2020-10-22 15:49:51,Completed,Debit Card,24.01
12027,1824,2020-12-24 04:59:10,Cancelled,PayPal,21.34
12028,1854,2022-04-27 06:45:22,Completed,Google Pay,12.47
12029,1418,2020-11-16 04:26:00,Completed,Apple Pay,7.17
12030,245,2021-11-18 11:53:45,Completed,Apple Pay,8.71
12031,2443,2020-11-26 17:10:31,Completed,Apple Pay,7.0
12032,3346,2023-04-09 14:31:06,Cancelled,Google Pay,17.13
12033,4586,2021-08-04 00:31:49,Completed,Debit Card,15.24
12034,3719,2021-08-21 14:49:16,Completed,Debit Card,11.13
12035,3221,2020-04-09 20:11:46,Cancelled,Debit Card,20.31
12036,2375,2023-07-07 12:57:06,Completed,Debit Card,22.18
12037,3002,2023-01-10 10:18:12,Completed,Credit Card,1.7
12038,544,2024-10-26 18:31:03,Completed,Credit Card,6.56
12039,4851,2022-12-17 05:55:03,Completed,Debit Card,8.04
12040,2760,2024-11-26 17:14:41,Completed,PayPal,5.92
12041,62,2020-09-17 22:12:29,Completed,Google Pay,9.69
12042,2225,2024-11-03 16:10:05,Completed,Apple Pay,1.45
12043,2376,2022-03-06 22:43:15,Completed,PayPal,16.95
12044,4813,2024-10-29 11:10:10,Completed,Credit Card,6.49
12045,1211,2020-08-06 11:13:43,Completed,Credit Card,3.42
12046,1678,2024-04-16 01:36:19,Completed,Google Pay,16.66
12047,14,2023-11-05 10:35:50,Completed,Credit Card,6.17
12048,3519,2020-03-09 21:19:12,Completed,PayPal,23.56
12049,547,2021-03-14 15:55:29,Completed,Credit Card,20.11
12050,51,2020-04-15 07:05:36,Completed,PayPal,10.18
12051,3975,2024-01-04 23:38:31,Completed,PayPal,3.61
12052,332,2020-07-06 20:49:40,Completed,Google Pay,7.11
12053,3536,2022-09-01 16:23:22,Completed,PayPal,4.38
12054,2713,2023-09-08 16:49:30,Completed,Google Pay,9.59
12055,1165,2021-07-21 23:36:22,Completed,Debit Card,15.43
12056,2640,2022-04-07 07:01:01,Completed,PayPal,20.16
12057,3769,2020-10-01 23:40:21,Completed,Credit Card,8.68
12058,3136,2024-03-26 20:26:53,Completed,Debit Card,15.01
12059,1177,2021-11-03 15:47:17,Completed,Apple Pay,18.85
12060,270,2023-12-17 15:40:28,Returned,Credit Card,20.83
12061,2058,2024-05-23 05:57:02,Completed,Apple Pay,3.54
12062,1969,2022-11-05 00:03:27,Completed,Google Pay,24.08
12063,1540,2024-10-10 15:43:54,Completed,Google Pay,16.67
12064,2735,2020-09-13 16:42:03,Completed,Apple Pay,21.91
12065,1137,2020-06-17 23:06:09,Returned,PayPal,11.62
12066,191,2020-05-03 17:22:07,Completed,PayPal,13.03
12067,60,2023-10-19 17:28:35,Cancelled,Apple Pay,3.24
12068,2038,2021-06-12 11:37:23,Completed,PayPal,8.57
12069,4475,2021-05-04 16:55:52,Completed,Apple Pay,21.06
12070,2515,2021-11-02 01:33:07,Completed,Google Pay,5.86
12071,3234,2021-05-16 02:44:44,Completed,Debit Card,8.43
12072,3487,2021-10-09 00:14:05,Completed,PayPal,13.24
12073,3732,2022-01-02 02:06:32,Completed,Debit Card,22.38
12074,1900,2020-01-09 19:46:09,Completed,Credit Card,6.5
12075,3366,2022-03-08 06:18:01,Completed,Apple Pay,12.07
12076,245,2022-02-12 12:14:12,Completed,Google Pay,1.4
12077,4934,2022-10-12 02:31:24,Completed,PayPal,22.48
12078,698,2024-08-09 04:18:53,Completed,PayPal,17.38
12079,506,2021-10-20 22:47:02,Completed,Google Pay,12.37
12080,358,2021-01-10 16:35:02,Completed,Credit Card,6.91
12081,2216,2021-11-03 06:25:21,Completed,Debit Card,0.9
12082,355,2024-12-19 03:36:48,Completed,Google Pay,1.34
12083,4759,2024-12-30 03:57:14,Completed,Debit Card,20.5
12084,337,2024-12-06 16:25:57,Completed,Apple Pay,17.42
12085,450,2024-07-01 14:43:08,Returned,Apple Pay,21.93
12086,3312,2024-04-14 07:55:07,Completed,PayPal,16.67
12087,3214,2023-03-06 12:58:53,Completed,PayPal,13.04
12088,2484,2021-04-28 02:21:02,Completed,Debit Card,8.79
12089,3805,2023-09-28 13:11:58,Completed,Apple Pay,13.06
12090,3831,2022-11-08 13:57:17,Completed,PayPal,17.33
12091,2403,2022-08-26 11:22:36,Completed,Debit Card,14.53
12092,4049,2024-03-13 20:44:22,Completed,PayPal,0.58
12093,4940,2021-10-15 00:42:45,Completed,Debit Card,20.09
12094,1069,2023-06-21 01:04:49,Completed,Apple Pay,7.8
12095,2289,2021-03-03 13:29:55,Completed,Debit Card,19.08
12096,1418,2020-10-07 03:48:00,Completed,Apple Pay,9.63
12097,2911,2021-06-26 17:49:31,Completed,Debit Card,12.73
12098,839,2022-05-03 04:26:33,Completed,Google Pay,13.69
12099,621,2022-06-12 23:56:23,Completed,Debit Card,18.67
12100,1822,2022-09-15 08:36:13,Completed,Apple Pay,22.03
12101,3682,2021-11-15 19:05:02,Completed,Credit Card,4.42
12102,416,2022-06-19 16:09:05,Completed,Google Pay,6.13
12103,3140,2021-10-24 05:08:32,Completed,Apple Pay,3.66
12104,1877,2020-07-30 05:29:49,Completed,Apple Pay,8.45
12105,2878,2021-09-26 01:32:58,Returned,Debit Card,18.28
12106,1640,2022-07-13 10:55:25,Completed,Apple Pay,24.57
12107,3537,2021-11-07 08:28:50,Completed,Credit Card,21.83
12108,3559,2022-09-22 01:52:45,Completed,Google Pay,8.9
12109,1171,2023-11-11 15:35:17,Completed,Apple Pay,24.78
12110,2458,2023-04-21 15:43:21,Completed,Google Pay,14.67
12111,556,2022-12-08 19:25:59,Completed,Google Pay,14.25
12112,1795,2020-03-29 15:33:04,Completed,Debit Card,17.81
12113,4180,2022-09-23 08:50:49,Completed,Google Pay,23.27
12114,2199,2022-08-27 05:42:44,Completed,Debit Card,23.61
12115,4293,2021-09-11 13:47:42,Completed,Apple Pay,13.3
12116,3358,2020-12-21 14:42:12,Completed,Google Pay,0.53
12117,2567,2020-03-14 06:29:16,Completed,PayPal,9.9
12118,813,2022-12-14 12:40:19,Completed,PayPal,9.1
12119,794,2020-05-14 17:46:37,Completed,Apple Pay,23.27
12120,4876,2024-08-20 06:44:08,Completed,Credit Card,14.06
12121,3289,2023-03-30 03:09:37,Completed,Credit Card,2.16
12122,4545,2024-06-27 16:19:45,Completed,Google Pay,0.69
12123,3998,2020-08-11 09:55:32,Completed,Google Pay,10.96
12124,1033,2023-11-18 11:03:30,Completed,Credit Card,20.59
12125,1525,2023-07-12 06:05:18,Completed,Google Pay,5.35
12126,958,2023-01-11 10:28:15,Completed,Apple Pay,4.22
12127,2137,2021-08-01 05:55:43,Completed,Credit Card,9.76
12128,3067,2020-08-02 20:50:01,Cancelled,Credit Card,10.09
12129,3945,2023-07-21 00:10:23,Completed,Google Pay,0.26
12130,2177,2022-02-05 16:31:49,Completed,PayPal,19.1
12131,3322,2024-09-10 03:50:24,Completed,Debit Card,18.36
12132,551,2022-07-12 21:19:43,Returned,Apple Pay,2.09
12133,11,2021-02-10 23:40:38,Completed,Debit Card,4.33
12134,864,2020-04-09 22:32:09,Completed,Apple Pay,19.54
12135,1033,2022-11-22 14:59:56,Completed,Apple Pay,9.14
12136,1148,2021-01-09 03:46:19,Completed,Debit Card,6.0
12137,293,2021-09-22 03:26:34,Completed,PayPal,12.72
12138,4618,2020-07-09 20:49:51,Completed,PayPal,10.24
12139,2059,2021-09-26 21:16:13,Completed,Credit Card,11.07
12140,645,2020-06-27 09:17:14,Completed,PayPal,21.01
12141,3237,2021-10-12 23:48:34,Completed,Credit Card,19.76
12142,4301,2023-04-15 03:12:26,Returned,Apple Pay,21.79
12143,546,2024-10-25 14:30:05,Completed,Google Pay,12.37
12144,1715,2022-12-22 19:51:07,Completed,Credit Card,17.06
12145,2466,2022-07-06 02:00:02,Completed,PayPal,15.48
12146,895,2024-08-27 04:09:47,Completed,Credit Card,5.56
12147,780,2021-04-06 18:19:36,Completed,PayPal,7.31
12148,3632,2020-01-12 01:33:08,Completed,Google Pay,14.5
12149,1582,2022-03-06 02:02:20,Completed,Credit Card,5.9
12150,176,2022-11-28 14:56:18,Completed,PayPal,17.31
12151,3683,2023-07-03 07:34:50,Completed,PayPal,18.78
12152,3956,2020-12-06 10:03:20,Completed,Google Pay,20.9
12153,3151,2021-02-07 13:44:14,Returned,Google Pay,6.75
12154,3351,2024-08-30 14:15:57,Completed,Credit Card,4.74
12155,2422,2022-10-31 17:09:32,Completed,Debit Card,18.84
12156,2306,2024-09-13 12:25:55,Completed,Credit Card,19.47
12157,1096,2020-03-11 00:46:08,Completed,Apple Pay,19.11
12158,2050,2022-12-13 05:58:56,Completed,Google Pay,6.93
12159,4389,2022-07-25 04:01:20,Completed,Credit Card,4.42
12160,1324,2023-10-09 20:31:31,Completed,Apple Pay,24.49
12161,48,2021-02-06 17:46:30,Completed,Credit Card,13.85
12162,446,2023-08-08 22:45:09,Completed,Apple Pay,21.86
12163,1037,2022-11-09 03:13:47,Cancelled,Debit Card,11.22
12164,1573,2022-05-31 12:04:18,Completed,PayPal,22.56
12165,2875,2021-01-16 21:50:11,Completed,Google Pay,0.96
12166,3605,2024-02-27 14:34:20,Completed,PayPal,16.02
12167,536,2020-01-25 03:12:03,Completed,Google Pay,4.81
12168,3407,2021-10-10 02:03:33,Completed,PayPal,7.38
12169,4014,2020-11-15 12:04:12,Completed,Credit Card,17.07
12170,4251,2022-03-06 23:24:20,Completed,Debit Card,8.29
12171,2834,2022-04-17 12:54:23,Completed,Debit Card,20.28
12172,3770,2022-01-10 08:53:31,Completed,PayPal,5.27
12173,2115,2024-10-22 23:47:48,Returned,Apple Pay,3.14
12174,2552,2024-06-08 11:24:40,Completed,Apple Pay,13.01
12175,4176,2021-08-25 05:24:36,Completed,Debit Card,4.03
12176,2724,2021-11-18 01:59:36,Completed,PayPal,0.66
12177,1491,2023-10-21 15:45:43,Completed,Apple Pay,6.54
12178,3241,2024-12-04 05:57:17,Completed,Credit Card,4.81
12179,4243,2022-03-02 15:00:18,Completed,Apple Pay,21.86
12180,1800,2024-01-21 09:27:40,Completed,Credit Card,8.49
12181,4048,2024-03-05 16:44:38,Completed,PayPal,3.51
12182,1495,2020-09-13 08:09:02,Completed,Debit Card,24.47
12183,370,2020-04-14 05:37:06,Completed,PayPal,0.31
12184,1232,2021-10-29 08:23:13,Completed,PayPal,3.32
12185,387,2021-08-06 07:05:41,Completed,Debit Card,16.95
12186,4465,2024-01-26 21:13:41,Completed,Debit Card,13.83
12187,3056,2021-10-15 01:25:21,Completed,PayPal,20.89
12188,446,2021-01-24 05:02:46,Completed,Credit Card,7.85
12189,3370,2022-01-15 07:00:22,Completed,Google Pay,4.96
12190,3094,2023-07-14 22:03:59,Completed,Google Pay,7.0
12191,1547,2023-06-18 19:26:30,Completed,PayPal,12.69
12192,2492,2020-08-08 06:53:32,Completed,Google Pay,14.43
12193,4441,2022-09-24 14:04:59,Completed,Credit Card,20.99
12194,2537,2022-07-01 16:06:32,Completed,PayPal,18.14
12195,2029,2021-05-17 02:34:27,Completed,Google Pay,9.75
12196,4075,2021-08-12 23:12:02,Completed,Apple Pay,21.34
12197,4764,2022-08-26 03:33:30,Completed,Debit Card,13.54
12198,727,2024-04-13 06:07:33,Completed,Google Pay,13.13
12199,3227,2020-12-03 23:40:01,Completed,Apple Pay,23.76
12200,3278,2021-12-14 06:40:53,Completed,Debit Card,20.34
12201,1514,2024-05-10 04:34:34,Returned,Credit Card,15.08
12202,798,2022-11-19 18:14:46,Completed,PayPal,18.29
12203,3106,2024-05-05 12:40:49,Completed,Debit Card,7.38
12204,3805,2023-11-18 16:36:28,Completed,Credit Card,18.9
12205,2123,2024-11-17 22:47:06,Cancelled,Credit Card,1.77
12206,2136,2020-04-08 04:51:10,Completed,Apple Pay,9.28
12207,2215,2024-03-14 22:57:04,Returned,Apple Pay,8.83
12208,1487,2023-08-10 13:05:29,Completed,Apple Pay,17.11
12209,2241,2020-02-24 13:24:30,Completed,Apple Pay,8.91
12210,1849,2022-12-18 12:37:18,Completed,Credit Card,5.01
12211,2034,2022-03-20 23:17:01,Completed,PayPal,10.33
12212,4631,2021-11-02 14:30:42,Completed,Debit Card,7.55
12213,4921,2022-10-07 09:07:07,Completed,Apple Pay,21.15
12214,890,2022-11-05 17:44:34,Completed,Google Pay,3.84
12215,1751,2020-06-12 18:37:30,Completed,Google Pay,20.56
12216,2453,2024-02-21 20:46:00,Completed,Apple Pay,0.91
12217,4650,2023-08-19 08:17:18,Completed,Apple Pay,10.21
12218,2983,2023-09-06 11:49:23,Completed,Credit Card,4.19
12219,4625,2024-08-30 03:07:55,Completed,Debit Card,5.75
12220,2446,2022-03-13 07:52:32,Completed,Credit Card,7.81
12221,3980,2024-12-07 00:37:11,Completed,Apple Pay,14.54
12222,1677,2024-05-01 04:24:45,Completed,Google Pay,3.74
12223,1352,2020-11-09 13:16:18,Completed,PayPal,16.07
12224,1833,2024-01-10 22:10:58,Completed,Debit Card,18.84
12225,1308,2020-05-28 04:13:01,Completed,Google Pay,23.36
12226,689,2020-09-06 09:06:58,Completed,Apple Pay,17.21
12227,4217,2023-08-03 12:26:14,Completed,Apple Pay,17.25
12228,2160,2023-10-23 22:24:13,Completed,Google Pay,24.67
12229,4307,2023-10-31 08:20:12,Completed,Debit Card,3.28
12230,3748,2020-07-15 16:46:37,Completed,Google Pay,2.17
12231,796,2023-06-08 22:45:32,Completed,Google Pay,6.33
12232,940,2024-08-31 08:29:33,Returned,Debit Card,9.85
12233,4939,2024-03-27 13:35:56,Completed,Credit Card,12.61
12234,3826,2020-06-25 16:53:00,Completed,Credit Card,8.57
12235,4682,2024-09-23 17:59:59,Completed,Apple Pay,6.7
12236,172,2022-12-25 17:09:34,Completed,PayPal,1.93
12237,530,2024-12-16 05:01:41,Completed,Google Pay,14.58
12238,4929,2024-07-17 17:21:29,Completed,PayPal,16.42
12239,995,2021-01-14 12:31:27,Completed,Apple Pay,7.22
12240,3199,2020-09-05 05:33:33,Completed,PayPal,3.28
12241,3637,2022-08-22 01:19:47,Completed,Credit Card,7.42
12242,671,2021-06-05 09:52:19,Completed,Debit Card,13.1
12243,2696,2024-04-06 22:50:19,Completed,Google Pay,16.09
12244,1792,2023-11-30 18:38:43,Completed,Credit Card,13.99
12245,406,2022-01-02 21:54:04,Completed,PayPal,11.32
12246,2262,2021-11-26 06:14:44,Completed,Credit Card,13.91
12247,956,2020-04-25 01:39:56,Completed,Credit Card,7.78
12248,4771,2021-07-11 11:41:45,Completed,PayPal,10.05
12249,988,2021-04-13 04:44:39,Completed,Google Pay,15.67
12250,2127,2024-11-04 12:14:47,Completed,Google Pay,18.15
12251,3749,2021-07-09 04:29:08,Completed,Apple Pay,19.37
12252,1868,2020-11-07 08:39:39,Completed,PayPal,1.31
12253,585,2020-01-25 11:34:30,Completed,Google Pay,10.87
12254,3624,2020-06-13 00:02:17,Cancelled,PayPal,23.21
12255,1060,2024-12-01 05:36:44,Cancelled,PayPal,20.64
12256,3678,2020-02-27 08:01:39,Completed,Debit Card,8.05
12257,378,2023-04-18 11:20:29,Completed,PayPal,3.74
12258,4328,2021-05-08 05:08:49,Completed,Debit Card,21.31
12259,4658,2024-04-05 02:08:59,Completed,PayPal,20.21
12260,4119,2024-02-16 13:25:01,Completed,Apple Pay,23.7
12261,645,2024-07-28 15:28:26,Completed,Apple Pay,7.06
12262,4247,2022-05-27 13:37:42,Completed,Credit Card,24.77
12263,660,2021-04-06 17:33:39,Completed,Debit Card,7.04
12264,3110,2020-04-18 12:46:13,Completed,PayPal,15.06
12265,1674,2024-04-01 16:27:44,Completed,Credit Card,17.65
12266,1198,2023-12-12 03:12:07,Completed,Debit Card,5.65
12267,1141,2023-04-30 21:40:53,Completed,PayPal,17.8
12268,1719,2023-03-31 10:42:04,Completed,Credit Card,2.77
12269,4246,2024-07-16 04:08:51,Completed,Apple Pay,1.44
12270,2625,2023-12-29 00:52:40,Completed,Credit Card,22.38
12271,3543,2021-05-17 09:10:05,Returned,Google Pay,12.67
12272,4076,2023-03-07 03:18:33,Completed,PayPal,12.59
12273,367,2020-06-12 19:09:28,Returned,Google Pay,10.77
12274,3374,2021-01-01 04:18:41,Completed,PayPal,9.38
12275,4997,2022-05-18 12:17:32,Completed,Google Pay,6.12
