shipment_id,order_id,shipped_date,delivered_date,carrier
3337,3503,2021-05-16,2021-05-19,Canada Post
3338,3504,2021-05-13,2021-05-14,Canada Post
3339,3505,2023-10-14,2023-10-20,FedEx
3340,3506,2020-02-09,2020-02-10,USPS
3341,3507,2023-10-23,2023-10-29,UPS
3342,3508,2022-10-10,2022-10-15,Canada Post
3343,3509,2024-07-28,2024-07-30,UPS
3344,3510,2024-12-11,2024-12-16,DHL
3345,3511,2024-10-24,2024-10-31,UPS
3346,3512,2022-11-27,2022-12-02,UPS
3347,3513,2021-04-19,2021-04-23,UPS
3348,3514,2024-03-25,2024-03-26,USPS
3349,3515,2021-08-10,2021-08-13,UPS
3350,3516,2020-03-19,2020-03-23,Canada Post
3351,3517,2022-06-22,2022-07-01,FedEx
3352,3518,2023-04-20,2023-04-21,FedEx
3353,3519,2021-08-10,2021-08-13,DHL
3354,3521,2024-07-18,2024-07-24,USPS
3355,3522,2022-08-16,2022-08-22,DHL
3356,3523,2023-01-31,2023-02-09,FedEx
3357,3524,2021-07-27,2021-08-02,UPS
3358,3525,2024-06-13,2024-06-23,UPS
3359,3526,2022-12-26,2023-01-02,Canada Post
3360,3527,2020-02-23,2020-03-03,FedEx
3361,3528,2021-01-18,2021-01-28,DHL
3362,3529,2022-11-25,2022-11-28,FedEx
3363,3530,2023-05-03,2023-05-09,FedEx
3364,3531,2024-11-14,2024-11-23,USPS
3365,3533,2021-12-10,2021-12-12,Canada Post
3366,3534,2021-01-06,2021-01-11,USPS
3367,3537,2021-06-22,2021-06-30,DHL
3368,3538,2021-03-09,2021-03-18,USPS
3369,3539,2023-11-04,2023-11-10,UPS
3370,3540,2020-03-23,2020-03-29,UPS
3371,3541,2022-05-15,2022-05-17,Canada Post
3372,3543,2022-03-09,2022-03-18,UPS
3373,3544,2024-03-13,2024-03-17,Canada Post
3374,3545,2022-03-01,2022-03-04,DHL
3375,3546,2020-07-24,2020-07-31,USPS
3376,3547,2024-09-01,2024-09-09,DHL
3377,3548,2023-01-04,2023-01-07,USPS
3378,3549,2024-04-28,2024-04-30,USPS
3379,3550,2021-12-15,2021-12-21,UPS
3380,3551,2021-05-15,2021-05-18,Canada Post
3381,3552,2023-09-15,2023-09-16,FedEx
3382,3553,2022-09-01,2022-09-06,UPS
3383,3554,2024-01-12,2024-01-21,FedEx
3384,3555,2024-05-01,2024-05-03,FedEx
3385,3556,2023-06-25,2023-06-29,FedEx
3386,3557,2022-07-25,2022-07-27,FedEx
3387,3558,2022-11-14,2022-11-18,FedEx
3388,3559,2022-08-12,2022-08-15,UPS
3389,3560,2020-04-13,2020-04-22,UPS
3390,3561,2023-06-03,2023-06-07,DHL
3391,3562,2020-06-09,2020-06-15,Canada Post
3392,3563,2021-09-05,2021-09-06,UPS
3393,3564,2023-10-22,2023-10-24,DHL
3394,3565,2021-03-19,2021-03-28,FedEx
3395,3566,2020-01-19,2020-01-20,UPS
3396,3567,2020-07-18,2020-07-19,FedEx
3397,3568,2022-12-28,2023-01-04,Canada Post
3398,3569,2020-01-19,2020-01-29,USPS
3399,3570,2021-08-02,2021-08-04,UPS
3400,3571,2022-12-06,2022-12-16,FedEx
3401,3572,2023-12-17,2023-12-20,UPS
3402,3573,2021-11-28,2021-12-07,UPS
3403,3574,2021-08-10,2021-08-16,Canada Post
3404,3575,2020-12-15,2020-12-22,FedEx
3405,3576,2024-11-28,2024-12-02,FedEx
3406,3578,2022-04-01,2022-04-06,DHL
3407,3579,2021-07-23,2021-08-01,UPS
3408,3580,2024-06-19,2024-06-23,FedEx
3409,3581,2021-08-22,2021-08-29,Canada Post
3410,3582,2022-12-21,2022-12-28,USPS
3411,3583,2022-03-21,2022-03-24,UPS
3412,3584,2020-09-08,2020-09-11,UPS
3413,3586,2022-12-04,2022-12-13,Canada Post
3414,3587,2023-11-13,2023-11-23,Canada Post
3415,3588,2021-03-01,2021-03-10,DHL
3416,3589,2023-07-15,2023-07-17,FedEx
3417,3590,2022-02-21,2022-02-22,FedEx
3418,3592,2023-08-12,2023-08-15,UPS
3419,3593,2020-11-14,2020-11-15,FedEx
3420,3594,2024-05-16,2024-05-25,USPS
3421,3595,2023-10-06,2023-10-12,FedEx
3422,3597,2023-09-02,2023-09-07,USPS
3423,3598,2022-11-14,2022-11-21,USPS
3424,3599,2020-07-03,2020-07-05,USPS
3425,3600,2024-08-06,2024-08-13,FedEx
3426,3601,2023-07-27,2023-07-30,USPS
3427,3602,2021-06-23,2021-06-28,DHL
3428,3603,2024-07-09,2024-07-16,UPS
3429,3604,2022-08-21,2022-08-23,FedEx
3430,3605,2022-06-26,2022-07-04,UPS
3431,3606,2022-01-23,2022-02-02,USPS
3432,3607,2021-03-28,2021-03-29,FedEx
3433,3608,2020-12-01,2020-12-03,UPS
3434,3609,2023-02-03,2023-02-07,UPS
3435,3611,2022-10-29,2022-10-31,Canada Post
3436,3612,2022-03-15,2022-03-19,FedEx
3437,3613,2021-09-26,2021-09-28,UPS
3438,3614,2021-12-03,2021-12-10,Canada Post
3439,3615,2024-12-26,2025-01-03,FedEx
3440,3616,2022-09-24,2022-09-27,FedEx
3441,3617,2020-12-25,2020-12-29,UPS
3442,3618,2022-11-22,2022-11-30,UPS
3443,3619,2021-05-19,2021-05-29,UPS
3444,3620,2021-03-17,2021-03-27,FedEx
3445,3621,2024-04-16,2024-04-25,USPS
3446,3622,2021-05-01,2021-05-08,UPS
3447,3623,2023-05-19,2023-05-22,UPS
3448,3624,2023-10-09,2023-10-15,DHL
3449,3625,2024-02-15,2024-02-17,FedEx
3450,3626,2021-03-06,2021-03-11,USPS
3451,3627,2024-02-27,2024-03-04,FedEx
3452,3628,2022-12-12,2022-12-19,USPS
3453,3630,2022-09-14,2022-09-20,FedEx
3454,3632,2024-06-08,2024-06-13,UPS
3455,3633,2020-04-19,2020-04-27,Canada Post
3456,3634,2022-12-13,2022-12-17,Canada Post
3457,3635,2024-04-16,2024-04-21,Canada Post
3458,3636,2020-05-31,2020-06-08,USPS
3459,3637,2022-04-28,2022-05-01,FedEx
3460,3638,2022-05-01,2022-05-04,UPS
3461,3639,2022-12-20,2022-12-28,FedEx
3462,3640,2021-03-31,2021-04-10,USPS
3463,3642,2024-09-05,2024-09-11,DHL
3464,3643,2020-06-01,2020-06-05,FedEx
3465,3644,2022-05-26,2022-06-02,UPS
3466,3645,2022-08-22,2022-08-26,USPS
3467,3646,2022-01-05,2022-01-11,Canada Post
3468,3647,2023-01-28,2023-02-02,FedEx
3469,3648,2021-09-05,2021-09-11,Canada Post
3470,3649,2024-06-15,2024-06-16,UPS
3471,3650,2021-11-23,2021-12-03,DHL
3472,3651,2024-07-27,2024-08-03,FedEx
3473,3652,2024-01-30,2024-02-02,USPS
3474,3653,2020-02-14,2020-02-15,Canada Post
3475,3654,2022-08-11,2022-08-18,Canada Post
3476,3655,2020-05-28,2020-06-01,Canada Post
3477,3656,2020-09-13,2020-09-20,Canada Post
3478,3657,2020-06-10,2020-06-12,UPS
3479,3658,2020-12-23,2020-12-26,Canada Post
3480,3659,2023-02-10,2023-02-18,Canada Post
3481,3660,2022-09-26,2022-09-27,DHL
3482,3661,2020-01-20,2020-01-25,USPS
3483,3662,2024-12-23,2024-12-26,USPS
3484,3663,2023-02-03,2023-02-04,FedEx
3485,3664,2024-01-10,2024-01-17,UPS
3486,3665,2022-11-22,2022-11-28,Canada Post
3487,3667,2022-01-04,2022-01-05,USPS
3488,3668,2024-04-07,2024-04-14,DHL
3489,3669,2023-08-15,2023-08-19,FedEx
3490,3670,2020-12-01,2020-12-10,UPS
3491,3671,2023-10-05,2023-10-10,UPS
3492,3672,2023-03-03,2023-03-13,DHL
3493,3673,2020-11-05,2020-11-08,FedEx
3494,3674,2024-01-29,2024-02-01,DHL
3495,3675,2021-05-30,2021-06-04,FedEx
3496,3677,2023-04-01,2023-04-06,Canada Post
3497,3678,2021-11-11,2021-11-14,UPS
3498,3679,2020-08-14,2020-08-24,FedEx
3499,3680,2022-07-17,2022-07-19,Canada Post
3500,3681,2023-03-14,2023-03-17,Canada Post
3501,3682,2020-12-21,2020-12-24,DHL
3502,3683,2023-08-06,2023-08-10,Canada Post
3503,3684,2022-03-29,2022-04-06,UPS
3504,3685,2023-04-25,2023-05-02,UPS
3505,3686,2023-04-19,2023-04-28,USPS
3506,3687,2020-03-13,2020-03-20,DHL
3507,3688,2021-12-21,2021-12-26,DHL
3508,3689,2021-11-17,2021-11-19,DHL
3509,3690,2023-06-05,2023-06-09,UPS
3510,3691,2022-12-07,2022-12-10,FedEx
3511,3692,2020-12-22,2020-12-29,FedEx
3512,3693,2023-04-07,2023-04-16,UPS
3513,3694,2020-07-23,2020-07-29,FedEx
3514,3695,2023-03-22,2023-03-30,Canada Post
3515,3696,2024-08-17,2024-08-26,FedEx
3516,3697,2021-05-04,2021-05-10,FedEx
3517,3698,2021-08-21,2021-08-27,Canada Post
3518,3699,2023-10-20,2023-10-25,FedEx
3519,3700,2020-06-16,2020-06-22,DHL
3520,3702,2022-02-25,2022-03-04,USPS
3521,3703,2024-12-17,2024-12-24,Canada Post
3522,3704,2020-06-27,2020-07-01,UPS
3523,3705,2020-11-30,2020-12-10,DHL
3524,3706,2024-08-24,2024-08-29,USPS
3525,3707,2023-01-15,2023-01-17,USPS
3526,3708,2024-07-19,2024-07-25,USPS
3527,3709,2023-09-08,2023-09-10,FedEx
3528,3710,2023-06-19,2023-06-25,USPS
3529,3711,2021-09-13,2021-09-20,FedEx
3530,3712,2023-02-15,2023-02-24,USPS
3531,3713,2023-07-12,2023-07-20,DHL
3532,3714,2023-06-30,2023-07-01,USPS
3533,3716,2024-06-25,2024-06-30,UPS
3534,3717,2020-06-15,2020-06-19,UPS
3535,3718,2020-05-29,2020-06-05,UPS
3536,3719,2024-04-06,2024-04-14,FedEx
3537,3720,2022-12-18,2022-12-24,UPS
3538,3721,2020-12-25,2020-12-28,USPS
3539,3722,2023-08-03,2023-08-10,UPS
3540,3723,2020-08-31,2020-09-06,Canada Post
3541,3724,2022-10-20,2022-10-25,Canada Post
3542,3726,2024-01-19,2024-01-25,USPS
3543,3727,2023-03-04,2023-03-09,USPS
3544,3729,2024-12-30,2025-01-02,Canada Post
3545,3730,2021-04-24,2021-05-04,DHL
3546,3731,2021-04-25,2021-05-01,USPS
3547,3732,2020-11-28,2020-11-29,FedEx
3548,3734,2022-03-05,2022-03-07,FedEx
3549,3735,2020-11-26,2020-11-30,DHL
3550,3736,2020-04-28,2020-04-29,DHL
3551,3738,2022-03-15,2022-03-23,Canada Post
3552,3739,2022-02-20,2022-02-24,USPS
3553,3740,2023-04-29,2023-05-07,FedEx
3554,3741,2022-01-25,2022-01-26,FedEx
3555,3742,2023-05-31,2023-06-06,FedEx
3556,3743,2020-05-23,2020-05-31,Canada Post
3557,3744,2023-02-01,2023-02-07,FedEx
3558,3745,2022-05-12,2022-05-14,UPS
3559,3746,2021-07-01,2021-07-05,Canada Post
3560,3747,2022-10-21,2022-10-30,UPS
3561,3748,2020-07-22,2020-07-23,FedEx
3562,3749,2024-01-05,2024-01-13,FedEx
3563,3750,2020-03-31,2020-04-08,FedEx
3564,3751,2024-01-30,2024-02-08,USPS
3565,3752,2021-07-14,2021-07-18,UPS
3566,3753,2021-06-15,2021-06-25,USPS
3567,3754,2021-12-17,2021-12-23,UPS
3568,3755,2021-07-28,2021-08-04,Canada Post
3569,3756,2020-02-18,2020-02-21,USPS
3570,3757,2022-08-22,2022-08-28,USPS
3571,3758,2024-09-13,2024-09-18,USPS
3572,3759,2021-05-04,2021-05-14,USPS
3573,3760,2020-01-27,2020-02-01,Canada Post
3574,3761,2022-12-30,2023-01-06,DHL
3575,3762,2023-08-20,2023-08-21,UPS
3576,3763,2022-05-01,2022-05-09,FedEx
3577,3764,2022-06-08,2022-06-10,Canada Post
3578,3765,2021-08-25,2021-08-26,UPS
3579,3766,2021-08-23,2021-08-28,UPS
3580,3767,2021-02-25,2021-03-07,Canada Post
3581,3768,2020-06-25,2020-07-04,Canada Post
3582,3769,2023-04-13,2023-04-22,UPS
3583,3770,2020-03-26,2020-03-28,DHL
3584,3771,2022-04-10,2022-04-12,DHL
3585,3772,2021-07-01,2021-07-06,Canada Post
3586,3773,2022-01-26,2022-02-04,Canada Post
3587,3774,2023-09-08,2023-09-09,DHL
3588,3775,2021-06-26,2021-06-29,Canada Post
3589,3776,2021-12-20,2021-12-27,USPS
3590,3777,2022-02-17,2022-02-27,UPS
3591,3778,2021-08-22,2021-08-31,FedEx
3592,3779,2022-08-11,2022-08-19,USPS
3593,3780,2022-07-03,2022-07-05,USPS
3594,3781,2024-05-15,2024-05-22,UPS
3595,3782,2021-09-21,2021-09-26,DHL
3596,3784,2023-03-03,2023-03-13,Canada Post
3597,3785,2023-04-03,2023-04-05,UPS
3598,3786,2020-04-30,2020-05-08,Canada Post
3599,3787,2022-06-16,2022-06-26,Canada Post
3600,3788,2021-07-02,2021-07-06,Canada Post
3601,3789,2024-09-23,2024-09-25,DHL
3602,3790,2022-04-19,2022-04-21,Canada Post
3603,3791,2024-12-02,2024-12-04,FedEx
3604,3792,2024-06-17,2024-06-26,FedEx
3605,3793,2022-04-25,2022-04-27,FedEx
3606,3794,2022-02-16,2022-02-21,DHL
3607,3795,2023-08-05,2023-08-14,Canada Post
3608,3796,2020-10-25,2020-11-03,FedEx
3609,3797,2022-03-18,2022-03-20,DHL
3610,3798,2024-06-13,2024-06-19,UPS
3611,3799,2022-11-28,2022-12-01,DHL
3612,3800,2023-11-17,2023-11-20,UPS
3613,3801,2023-06-04,2023-06-09,Canada Post
3614,3802,2023-08-31,2023-09-02,UPS
3615,3803,2022-03-13,2022-03-20,USPS
3616,3804,2023-11-25,2023-12-05,FedEx
3617,3805,2024-12-25,2025-01-04,UPS
3618,3806,2023-10-02,2023-10-10,Canada Post
3619,3807,2024-06-15,2024-06-16,USPS
3620,3808,2020-11-16,2020-11-20,USPS
3621,3809,2023-07-25,2023-07-27,Canada Post
3622,3810,2022-11-20,2022-11-24,DHL
3623,3811,2023-08-10,2023-08-15,USPS
3624,3812,2024-03-06,2024-03-14,FedEx
3625,3814,2023-09-14,2023-09-22,FedEx
3626,3815,2022-05-15,2022-05-21,FedEx
3627,3816,2022-11-12,2022-11-15,DHL
3628,3817,2021-12-15,2021-12-16,DHL
3629,3818,2021-03-01,2021-03-11,USPS
3630,3819,2023-09-17,2023-09-25,UPS
3631,3820,2021-06-08,2021-06-12,Canada Post
3632,3821,2022-07-23,2022-07-24,FedEx
3633,3822,2020-06-24,2020-06-30,UPS
3634,3823,2023-08-26,2023-08-31,Canada Post
3635,3824,2024-05-21,2024-05-28,Canada Post
3636,3825,2024-05-31,2024-06-05,USPS
3637,3826,2024-10-03,2024-10-11,DHL
3638,3827,2022-09-30,2022-10-03,Canada Post
3639,3828,2020-09-22,2020-09-28,UPS
3640,3829,2023-09-30,2023-10-03,USPS
3641,3830,2022-11-04,2022-11-09,UPS
3642,3831,2020-01-10,2020-01-13,USPS
3643,3832,2023-02-20,2023-03-02,UPS
3644,3833,2023-12-02,2023-12-10,FedEx
3645,3834,2020-06-03,2020-06-07,UPS
3646,3835,2021-04-02,2021-04-11,DHL
3647,3836,2021-11-03,2021-11-11,Canada Post
3648,3837,2021-10-23,2021-10-29,USPS
3649,3838,2023-03-23,2023-04-02,USPS
3650,3839,2020-08-11,2020-08-15,USPS
3651,3840,2023-10-02,2023-10-10,UPS
3652,3841,2023-10-26,2023-11-01,USPS
3653,3842,2022-07-27,2022-08-05,USPS
3654,3843,2023-12-09,2023-12-18,Canada Post
3655,3844,2021-02-26,2021-03-01,USPS
3656,3845,2023-10-14,2023-10-20,USPS
3657,3846,2024-05-06,2024-05-07,DHL
3658,3847,2024-03-01,2024-03-07,FedEx
3659,3848,2023-03-14,2023-03-15,UPS
3660,3850,2021-03-08,2021-03-13,UPS
3661,3851,2023-10-23,2023-10-25,Canada Post
3662,3853,2024-09-28,2024-09-30,UPS
3663,3854,2021-04-16,2021-04-22,DHL
3664,3855,2023-08-01,2023-08-09,UPS
3665,3856,2023-10-15,2023-10-24,USPS
3666,3857,2020-08-29,2020-08-30,DHL
3667,3858,2021-10-13,2021-10-18,USPS
3668,3859,2020-04-13,2020-04-19,FedEx
3669,3860,2020-04-18,2020-04-22,DHL
3670,3861,2024-04-24,2024-04-28,USPS
3671,3862,2022-03-31,2022-04-05,Canada Post
3672,3863,2023-08-11,2023-08-21,UPS
3673,3864,2021-09-19,2021-09-27,Canada Post
3674,3865,2020-04-09,2020-04-16,USPS
3675,3866,2022-03-19,2022-03-24,FedEx
3676,3867,2020-09-01,2020-09-10,USPS
3677,3868,2022-08-14,2022-08-19,Canada Post
3678,3869,2023-08-07,2023-08-12,UPS
3679,3870,2024-04-13,2024-04-23,FedEx
3680,3871,2022-09-03,2022-09-04,UPS
3681,3872,2022-09-18,2022-09-26,FedEx
3682,3873,2022-05-14,2022-05-22,UPS
3683,3874,2022-08-14,2022-08-17,DHL
3684,3875,2024-05-05,2024-05-09,USPS
3685,3876,2022-05-22,2022-05-29,FedEx
3686,3877,2023-05-29,2023-06-07,FedEx
3687,3878,2020-02-23,2020-02-29,USPS
3688,3879,2023-06-09,2023-06-17,USPS
3689,3880,2023-03-14,2023-03-24,DHL
3690,3881,2022-05-10,2022-05-13,DHL
3691,3882,2020-01-16,2020-01-26,DHL
3692,3883,2024-03-25,2024-04-01,USPS
3693,3884,2022-09-08,2022-09-14,DHL
3694,3885,2024-07-24,2024-08-01,USPS
3695,3886,2020-07-30,2020-08-03,DHL
3696,3887,2021-11-06,2021-11-13,Canada Post
3697,3888,2020-04-10,2020-04-13,DHL
3698,3889,2022-01-31,2022-02-01,FedEx
3699,3890,2022-02-26,2022-03-02,UPS
3700,3891,2022-11-26,2022-11-27,DHL
3701,3892,2022-07-29,2022-08-08,USPS
3702,3893,2022-03-30,2022-04-08,UPS
3703,3894,2021-12-07,2021-12-08,Canada Post
3704,3895,2023-01-20,2023-01-27,USPS
3705,3896,2023-07-14,2023-07-16,Canada Post
3706,3897,2024-01-30,2024-02-07,USPS
3707,3898,2021-09-25,2021-09-29,FedEx
3708,3899,2020-01-31,2020-02-04,FedEx
3709,3900,2021-08-31,2021-09-08,USPS
3710,3901,2022-09-19,2022-09-27,DHL
3711,3902,2021-10-18,2021-10-28,FedEx
3712,3903,2023-02-07,2023-02-11,Canada Post
3713,3904,2024-09-08,2024-09-10,FedEx
3714,3905,2024-12-03,2024-12-13,Canada Post
3715,3906,2021-06-19,2021-06-25,DHL
3716,3907,2023-01-31,2023-02-02,DHL
3717,3908,2023-03-21,2023-03-24,Canada Post
3718,3909,2021-10-30,2021-11-06,UPS
3719,3910,2025-01-01,2025-01-11,USPS
3720,3911,2020-10-16,2020-10-24,Canada Post
3721,3912,2020-06-24,2020-06-29,Canada Post
3722,3913,2022-03-18,2022-03-21,UPS
3723,3914,2021-06-21,2021-06-24,FedEx
3724,3915,2023-02-26,2023-02-27,FedEx
3725,3916,2020-06-14,2020-06-23,DHL
3726,3917,2021-06-25,2021-06-26,FedEx
3727,3918,2024-01-09,2024-01-16,FedEx
3728,3919,2022-07-09,2022-07-15,DHL
3729,3920,2020-09-21,2020-09-23,FedEx
3730,3922,2022-09-25,2022-10-04,Canada Post
3731,3923,2022-08-12,2022-08-16,Canada Post
3732,3924,2024-07-16,2024-07-26,Canada Post
3733,3925,2020-05-27,2020-06-05,FedEx
3734,3926,2023-01-25,2023-01-26,USPS
3735,3927,2022-09-23,2022-09-26,DHL
3736,3928,2022-01-09,2022-01-17,USPS
3737,3929,2021-01-11,2021-01-13,FedEx
3738,3930,2020-11-05,2020-11-09,UPS
3739,3931,2022-04-12,2022-04-13,FedEx
3740,3932,2022-08-14,2022-08-19,DHL
3741,3933,2020-03-13,2020-03-21,UPS
3742,3934,2023-03-31,2023-04-06,UPS
3743,3935,2024-06-28,2024-07-02,FedEx
3744,3936,2021-02-24,2021-03-03,FedEx
3745,3937,2023-07-24,2023-07-25,Canada Post
3746,3938,2020-09-18,2020-09-27,Canada Post
3747,3939,2021-06-15,2021-06-20,DHL
3748,3940,2023-04-04,2023-04-08,USPS
3749,3941,2022-04-23,2022-04-25,USPS
3750,3942,2020-01-15,2020-01-19,DHL
3751,3943,2021-03-09,2021-03-12,DHL
3752,3944,2024-09-08,2024-09-18,DHL
3753,3945,2021-05-08,2021-05-16,UPS
3754,3946,2022-04-10,2022-04-17,DHL
3755,3947,2021-02-06,2021-02-13,DHL
3756,3948,2023-12-11,2023-12-18,UPS
3757,3949,2020-10-03,2020-10-13,UPS
3758,3950,2022-10-26,2022-11-04,Canada Post
3759,3951,2021-04-04,2021-04-14,Canada Post
3760,3952,2020-05-20,2020-05-27,FedEx
3761,3953,2021-07-19,2021-07-23,FedEx
3762,3954,2022-07-26,2022-08-03,FedEx
3763,3955,2022-11-25,2022-11-28,DHL
3764,3956,2022-03-13,2022-03-20,Canada Post
3765,3957,2024-04-20,2024-04-22,UPS
3766,3959,2022-10-22,2022-10-24,USPS
3767,3960,2021-11-20,2021-11-23,FedEx
3768,3961,2024-05-02,2024-05-04,FedEx
3769,3962,2022-12-19,2022-12-27,FedEx
3770,3963,2020-08-18,2020-08-22,DHL
3771,3964,2023-07-19,2023-07-21,USPS
3772,3965,2020-03-12,2020-03-22,UPS
3773,3966,2024-09-27,2024-09-28,UPS
3774,3967,2024-02-08,2024-02-18,USPS
3775,3970,2022-03-11,2022-03-15,DHL
3776,3971,2022-02-04,2022-02-05,USPS
3777,3972,2022-06-21,2022-06-30,UPS
3778,3973,2022-03-22,2022-04-01,Canada Post
3779,3974,2023-01-28,2023-02-03,DHL
3780,3975,2024-10-13,2024-10-17,FedEx
3781,3976,2023-06-28,2023-07-07,UPS
3782,3977,2024-10-24,2024-11-02,Canada Post
3783,3978,2023-05-12,2023-05-19,UPS
3784,3979,2022-03-06,2022-03-14,DHL
3785,3980,2024-06-30,2024-07-01,DHL
3786,3981,2023-03-30,2023-04-03,UPS
3787,3982,2023-02-19,2023-03-01,DHL
3788,3983,2024-06-21,2024-06-29,DHL
3789,3984,2020-12-15,2020-12-21,USPS
3790,3985,2023-03-06,2023-03-10,USPS
3791,3986,2024-05-18,2024-05-19,UPS
3792,3987,2023-08-05,2023-08-08,Canada Post
3793,3988,2024-04-10,2024-04-12,UPS
3794,3989,2022-05-20,2022-05-27,DHL
3795,3990,2024-02-03,2024-02-04,FedEx
3796,3991,2022-10-12,2022-10-15,UPS
3797,3992,2020-09-07,2020-09-10,Canada Post
3798,3993,2020-09-12,2020-09-19,USPS
3799,3994,2022-10-22,2022-10-23,DHL
3800,3995,2024-02-27,2024-03-04,Canada Post
3801,3996,2022-05-10,2022-05-18,DHL
3802,3997,2022-06-25,2022-06-26,USPS
3803,3998,2023-08-24,2023-08-29,FedEx
3804,3999,2021-01-04,2021-01-11,UPS
3805,4000,2022-03-10,2022-03-13,DHL
3806,4001,2023-01-11,2023-01-17,USPS
3807,4002,2023-09-19,2023-09-25,DHL
3808,4003,2023-10-01,2023-10-09,USPS
3809,4004,2020-01-25,2020-01-26,USPS
3810,4005,2022-12-26,2023-01-02,USPS
3811,4006,2020-12-09,2020-12-13,FedEx
3812,4007,2020-09-26,2020-09-27,FedEx
3813,4008,2021-06-23,2021-07-03,Canada Post
3814,4009,2022-05-23,2022-06-01,FedEx
3815,4010,2022-08-06,2022-08-09,Canada Post
3816,4011,2023-06-30,2023-07-04,DHL
3817,4012,2022-03-03,2022-03-08,Canada Post
3818,4013,2020-09-14,2020-09-24,Canada Post
3819,4014,2020-01-31,2020-02-03,UPS
3820,4015,2024-09-15,2024-09-21,FedEx
3821,4016,2021-11-12,2021-11-13,FedEx
3822,4017,2024-06-26,2024-06-30,Canada Post
3823,4018,2020-11-22,2020-11-27,FedEx
3824,4019,2023-07-24,2023-07-28,Canada Post
3825,4020,2021-04-28,2021-05-08,UPS
3826,4021,2024-02-19,2024-02-27,UPS
3827,4022,2021-03-08,2021-03-18,USPS
3828,4023,2021-10-02,2021-10-09,UPS
3829,4024,2024-11-16,2024-11-26,DHL
3830,4025,2024-07-11,2024-07-18,UPS
3831,4026,2024-04-11,2024-04-15,FedEx
3832,4028,2024-09-27,2024-09-28,DHL
3833,4029,2023-11-16,2023-11-24,UPS
3834,4030,2021-03-09,2021-03-15,DHL
3835,4031,2021-07-24,2021-08-02,DHL
3836,4032,2023-02-25,2023-03-01,USPS
3837,4033,2022-04-11,2022-04-20,USPS
3838,4034,2023-10-20,2023-10-25,FedEx
3839,4035,2024-02-06,2024-02-09,USPS
3840,4036,2024-11-05,2024-11-07,UPS
3841,4037,2023-11-18,2023-11-23,USPS
3842,4038,2021-04-24,2021-04-29,USPS
3843,4039,2022-07-17,2022-07-21,FedEx
3844,4040,2021-05-31,2021-06-09,UPS
3845,4041,2023-09-01,2023-09-07,UPS
3846,4042,2024-06-07,2024-06-08,DHL
3847,4043,2024-11-10,2024-11-15,FedEx
3848,4044,2023-09-11,2023-09-19,Canada Post
3849,4045,2024-12-15,2024-12-19,DHL
3850,4046,2022-10-14,2022-10-20,DHL
3851,4047,2021-10-16,2021-10-26,USPS
3852,4048,2024-07-31,2024-08-10,FedEx
3853,4049,2022-11-15,2022-11-23,FedEx
3854,4051,2020-06-16,2020-06-18,Canada Post
3855,4052,2022-07-20,2022-07-26,DHL
3856,4053,2023-12-12,2023-12-15,FedEx
3857,4054,2020-06-02,2020-06-05,DHL
3858,4055,2022-02-22,2022-02-28,Canada Post
3859,4056,2022-06-13,2022-06-14,DHL
3860,4058,2021-02-19,2021-02-23,DHL
3861,4059,2023-12-26,2023-12-27,FedEx
3862,4060,2020-11-23,2020-11-24,DHL
3863,4061,2022-08-22,2022-08-29,UPS
3864,4062,2023-03-12,2023-03-15,FedEx
3865,4063,2021-04-20,2021-04-30,DHL
3866,4064,2023-02-18,2023-02-28,USPS
3867,4065,2024-12-14,2024-12-17,USPS
3868,4066,2022-07-26,2022-07-29,Canada Post
3869,4067,2020-11-01,2020-11-07,UPS
3870,4068,2024-07-09,2024-07-11,DHL
3871,4069,2021-08-25,2021-08-30,Canada Post
3872,4070,2022-07-30,2022-08-05,USPS
3873,4072,2023-10-14,2023-10-19,UPS
3874,4073,2024-02-28,2024-03-08,FedEx
3875,4074,2024-09-28,2024-10-01,Canada Post
3876,4075,2022-11-25,2022-11-29,UPS
3877,4076,2024-04-01,2024-04-03,Canada Post
3878,4077,2020-04-29,2020-05-02,UPS
3879,4078,2023-04-23,2023-04-28,USPS
3880,4079,2022-12-21,2022-12-30,USPS
3881,4080,2020-11-25,2020-12-05,Canada Post
3882,4081,2023-12-03,2023-12-09,UPS
3883,4082,2024-11-22,2024-11-24,UPS
3884,4083,2021-07-11,2021-07-14,UPS
3885,4085,2024-12-01,2024-12-09,FedEx
3886,4086,2023-08-13,2023-08-14,DHL
3887,4087,2023-01-02,2023-01-09,FedEx
3888,4088,2022-01-16,2022-01-23,DHL
3889,4089,2024-06-27,2024-07-01,USPS
3890,4090,2020-06-30,2020-07-02,Canada Post
3891,4091,2024-08-04,2024-08-11,FedEx
3892,4092,2021-10-27,2021-10-30,FedEx
3893,4093,2021-08-30,2021-09-09,USPS
3894,4094,2021-08-16,2021-08-24,USPS
3895,4095,2021-05-28,2021-05-30,FedEx
3896,4096,2023-09-06,2023-09-08,UPS
3897,4097,2022-09-03,2022-09-06,USPS
3898,4098,2023-07-15,2023-07-25,FedEx
3899,4099,2022-04-16,2022-04-18,DHL
3900,4100,2020-02-07,2020-02-13,USPS
3901,4101,2023-02-07,2023-02-10,Canada Post
3902,4102,2021-04-24,2021-04-27,FedEx
3903,4103,2021-06-28,2021-07-05,Canada Post
3904,4104,2022-01-07,2022-01-09,FedEx
